,Date,Tweet Id,Content,Username,LikeCount,retweetCount,source
49,2022-02-02 04:24:40+00:00,1488730061985529856,Tonight was a DREAM ☁️❤️🌈😆 Thank you all so much for coming to the show!!! 😍🎉 Oklahoma you were awesome 👏🏼🤩 https://t.co/66xTFIHKJu,itsjojosiwa,661,53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
50,2022-02-01 23:37:13+00:00,1488657723034066945,Just can’t stop dancing!! 💃🏼 Thank you all for joining me at meet and greet tonight ❤️🌈🌟See you at the show soon!! https://t.co/4Ih1Siwx99,itsjojosiwa,431,42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
51,2022-02-01 19:38:58+00:00,1488597763688390658,I can’t wait to be back out on stage again tonight in Oklahoma City!!! 🌈🎟🎉⚡️Who’s ready to have the BEST NIGHT EVER?!?!😋👏🏼 https://t.co/MfwBU6H7K3,itsjojosiwa,1178,59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
52,2022-02-01 03:50:48+00:00,1488359150556000257,Awesome show tonight in Little Rock!!!⚡️🌈😍You were all such an amazing audience and I had a BLAST performing!🎆💜💓 https://t.co/A8B1yfI6SY,itsjojosiwa,630,49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
53,2022-01-31 20:24:32+00:00,1488246842441744384,"Soon this place will be filled with singing, dancing, and performing!! I can’t wait 💗🎤💃🏼 See you at 7!! https://t.co/DboAtrLePc",itsjojosiwa,389,35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
54,2022-01-31 19:43:15+00:00,1488236454673330177,Today is the day!!😆🤩I am SUPER excited to perform tonight in North Little Rock 💕🌟💗 https://t.co/V6JYGgREq8,itsjojosiwa,633,54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
55,2022-01-31 16:33:44+00:00,1488188761653616642,Today is the day ❤️🔶🟡💚🌎🌈,itsjojosiwa,327,26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
56,2022-01-31 16:25:53+00:00,1488186783515000835,🌟HOUSTON🌟 I had SUCH a great night performing for you 😍🤗❤️ You were all so energetic 🎉💓😝 It also meant the WORLD to me to have XOMG POP! perform on stage!!! They CRUSHED it ⚡️🌎❤️ https://t.co/pOi8Dl4KWp,itsjojosiwa,561,41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
57,2022-01-29 23:24:19+00:00,1487567311955542017,I LOVE getting to see my fans all dressed up in their sparkles ✨ bows 🎀 and color 🌈 for the concert!! You all are THE BEST 🥺❤️ https://t.co/fb4WcQwNeE,itsjojosiwa,542,48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
58,2022-01-29 20:50:08+00:00,1487528511141199872,Getting ready to HIT IT OUT OF THE PARK⚾️❤️✨💓🍬 SO excited for the show tonight!!! 😋🌟 https://t.co/FKQ1PKpnrp,itsjojosiwa,460,44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
